1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1140,0,0,3,0,4,4,0,0,6,6,0,0,2,1140,1,2,2,5,0,4,3,12,13,0,2,1,6,0,0,3,1,3,6,1980.0,1140,0,1,0,2,1454,1,3,3,0,17217,4,90.0,3,0,20,3,0.0,3,0,7,11,56,5,5,2,0,1,1,0,8,0,1,6,1140,0,36,2006,2006,2006
1107,983,0,3,0,4,2,859,32,0,1,1,0,2,216,1,4,2,5,228,4,3,6,6,2,1,2,6,484,2,5,2,5,1,1973.0,2090,1,1,0,5,8,1,3,3,0,10382,0,69.0,0,0,60,3,240.0,4,350,11,14,204,6,7,2,0,1,1,4,8,0,1,7,1107,0,235,1973,1973,2009
798,842,0,3,0,4,4,0,0,6,6,0,0,2,798,1,2,2,5,0,4,2,12,13,0,2,2,6,595,2,5,2,5,1,2003.0,1640,1,1,0,5,821,1,2,3,0,7226,1,72.0,0,0,60,3,0.0,3,0,6,5,45,5,7,2,0,1,1,4,8,0,1,6,798,0,0,2003,2003,2008
1679,0,0,3,0,4,4,1138,0,2,6,1,0,2,270,1,2,2,5,0,4,3,6,6,1,2,2,6,575,2,5,2,5,1,1994.0,1679,0,1,0,2,668,1,2,3,0,8125,4,65.0,3,0,20,3,258.0,1,0,10,20,42,5,6,2,0,1,1,4,8,0,1,7,1408,0,224,1994,1998,2008
869,349,0,3,0,1,4,375,0,0,6,0,1,4,360,1,2,2,5,0,2,3,13,14,1,0,1,6,440,2,5,3,5,5,2003.0,1218,0,1,0,0,1390,1,3,3,0,6000,4,60.0,3,0,50,4,0.0,3,0,3,3,0,6,6,2,0,1,1,4,8,0,1,6,735,0,0,1941,1950,2007
1142,0,0,3,4,4,4,874,0,0,6,1,0,2,268,1,2,2,5,0,4,3,5,5,1,2,1,6,528,2,5,0,5,1,1976.0,1142,1,1,4,2,358,1,3,3,0,4224,4,44.0,3,0,120,4,0.0,3,0,8,10,90,5,5,2,0,1,1,4,8,0,1,6,1142,0,536,1976,1976,2007
1110,0,0,1,0,4,0,1097,0,2,6,1,0,2,0,1,2,2,5,0,2,3,9,10,1,2,1,6,602,2,5,0,5,1,1978.0,1110,0,1,0,6,784,1,2,3,0,9101,0,69.0,0,0,85,3,104.0,1,0,7,11,30,6,5,2,0,1,1,4,8,0,1,4,1097,0,303,1978,1978,2009
1164,0,0,3,1,4,4,1040,0,0,6,1,0,4,124,0,2,2,5,0,4,3,8,8,0,1,1,6,240,1,5,3,5,5,1950.0,1164,0,2,4,2,986,1,3,3,0,10880,4,68.0,3,0,190,3,0.0,3,0,8,7,48,5,5,2,0,1,1,4,3,0,1,5,1164,0,0,1950,1950,2008
596,596,0,3,0,4,2,0,0,6,6,0,0,4,596,0,2,2,5,137,4,3,13,15,0,2,1,6,189,1,1,3,1,5,1920.0,1192,0,1,4,5,330,1,3,3,0,6402,0,60.0,3,0,70,4,0.0,3,0,7,9,0,5,5,0,0,1,1,4,8,0,1,6,596,0,0,1920,1950,2009
1422,0,0,3,0,4,0,0,0,6,6,0,0,2,1422,1,2,2,5,0,4,2,12,13,0,2,2,6,626,2,5,2,5,1,2004.0,1422,0,1,0,2,1445,1,2,3,0,8500,2,63.0,3,0,20,3,106.0,1,0,11,5,60,5,7,2,0,1,1,4,8,0,1,7,1422,0,192,2004,2004,2007
894,0,0,3,0,4,4,702,0,1,6,1,0,4,192,1,1,2,5,0,4,3,12,13,0,1,1,6,450,2,5,2,5,1,1967.0,894,0,1,0,2,1118,1,2,3,0,9764,2,57.0,0,0,20,3,0.0,3,0,5,19,0,7,5,2,0,1,1,4,8,0,1,5,894,0,0,1967,2003,2008
1082,871,0,3,0,4,2,0,0,6,6,0,0,2,1082,1,2,2,5,0,4,2,12,13,1,2,2,6,1043,3,5,2,5,1,2005.0,1953,1,1,0,5,1088,1,2,3,0,10574,4,85.0,3,0,60,1,0.0,3,0,5,21,50,5,8,2,0,1,1,4,8,0,1,9,1082,0,160,2005,2006,2009
963,829,245,3,0,4,4,361,0,2,6,0,0,2,602,1,2,2,5,0,4,2,12,13,1,2,2,6,564,2,5,2,5,1,2001.0,1792,1,1,0,5,259,1,2,3,0,12435,4,80.0,3,0,60,3,172.0,1,0,5,5,96,5,7,2,0,1,1,4,8,0,1,7,963,0,0,2001,2001,2008
672,252,0,2,1,4,4,348,0,1,6,1,0,2,324,0,2,2,0,0,1,3,8,8,0,0,1,6,280,1,5,3,5,5,1941.0,924,0,3,1,0,1145,1,1,3,0,12180,4,60.0,3,0,190,3,0.0,3,0,7,7,0,4,4,2,0,1,1,4,8,0,1,5,672,0,0,1941,1950,2010
752,0,0,2,4,4,4,623,121,0,3,1,0,2,0,1,2,2,5,0,4,3,9,10,0,1,1,6,264,1,5,3,5,1,1984.0,752,0,1,4,2,373,1,3,3,0,7175,4,50.0,3,0,120,3,0.0,3,0,2,20,0,5,6,2,0,1,1,4,8,90,1,4,744,0,353,1984,1984,2010
960,780,0,3,0,4,4,410,0,1,6,0,0,4,390,1,2,2,5,0,4,3,13,14,2,1,1,6,240,1,5,3,5,1,1940.0,1740,1,1,4,5,1076,1,3,3,0,13125,4,75.0,3,0,70,3,0.0,3,0,7,6,0,6,7,2,0,1,1,4,1,0,1,6,800,0,0,1940,1984,2007
808,785,0,3,0,4,4,0,0,6,6,0,0,2,808,1,2,2,5,0,4,3,12,13,1,2,2,6,389,2,5,2,5,3,1993.0,1593,1,1,2,5,883,1,3,3,0,9636,0,69.0,0,0,60,3,0.0,3,0,12,8,40,5,6,2,0,1,1,4,8,0,1,7,808,0,342,1992,1993,2009
910,475,0,4,0,4,4,507,0,5,6,0,0,4,403,1,0,2,5,0,1,3,3,14,0,1,2,6,720,2,5,3,5,5,2000.0,1385,0,1,1,0,143,1,3,3,0,8520,0,71.0,3,0,50,3,0.0,3,0,6,12,0,4,5,2,0,1,1,4,8,0,1,6,910,0,0,1952,1952,2010
1266,0,0,3,0,4,4,0,0,6,6,0,0,2,1257,1,2,2,5,0,4,2,12,13,1,2,2,6,453,2,5,3,5,1,2005.0,1266,0,1,0,2,526,1,2,3,0,7500,4,62.0,3,0,20,1,0.0,3,0,4,21,144,5,7,2,0,1,1,4,8,0,1,6,1257,0,38,2005,2005,2006
887,1134,0,3,0,1,4,0,0,6,6,0,0,0,868,1,2,2,5,0,4,2,12,13,1,2,2,6,422,2,5,2,5,3,2006.0,2021,1,1,0,5,1108,1,2,1,0,23257,1,168.0,2,0,60,3,0.0,3,0,9,8,100,5,7,2,0,1,1,5,6,0,1,9,868,0,0,2006,2006,2006
1334,0,0,2,0,4,4,686,0,0,6,0,1,2,664,1,2,2,5,0,4,3,9,10,1,1,2,6,630,2,5,2,5,1,1977.0,1334,0,1,4,2,1336,1,3,3,0,9650,4,80.0,3,0,20,3,360.0,1,0,4,14,16,5,6,2,0,1,1,4,8,0,1,6,1350,0,0,1977,1977,2009
624,628,0,2,3,4,4,510,0,1,6,1,0,2,90,1,2,2,5,0,4,2,8,8,0,2,2,6,462,2,5,3,5,5,1999.0,1252,1,1,0,5,1092,1,2,3,0,2160,4,24.0,3,0,160,1,212.0,1,0,3,21,48,5,7,2,0,1,1,4,8,0,1,4,600,0,0,1999,2000,2008
1664,862,0,5,0,4,4,168,546,5,3,0,0,4,0,0,0,2,5,0,2,3,11,12,1,0,2,6,216,1,5,3,5,5,1916.0,2526,0,2,4,0,1388,1,2,3,0,8520,4,60.0,3,0,50,4,0.0,3,0,8,17,15,7,6,2,0,1,1,3,1,0,1,10,714,0,88,1916,1950,2007
2402,0,0,2,0,4,1,1767,539,2,0,1,0,0,788,1,2,2,5,0,4,0,12,13,2,2,2,6,672,3,5,0,5,1,2008.0,2402,0,1,0,2,441,1,0,3,0,15431,4,105.0,3,0,20,3,200.0,4,0,4,16,72,5,10,2,0,1,3,4,8,170,1,10,3094,0,0,2008,2008,2009
751,611,0,3,0,0,2,0,0,6,6,0,0,1,611,1,8,1,5,84,4,3,13,14,0,0,2,6,502,2,1,0,5,5,1920.0,1362,0,1,0,5,532,1,3,3,0,6155,3,60.0,0,0,70,4,0.0,3,0,6,3,0,8,6,2,0,1,1,4,8,0,1,6,611,0,0,1920,1999,2008
1831,1796,0,4,0,4,1,1387,0,2,6,1,0,0,543,1,2,2,5,0,2,2,6,6,1,2,3,6,807,3,5,0,5,1,1995.0,3627,1,1,0,5,1170,1,2,3,0,35760,1,118.0,0,0,60,3,1378.0,1,0,7,15,76,5,10,2,0,1,3,4,8,0,1,10,1930,0,361,1995,1996,2006
1214,1306,0,4,0,4,4,565,0,2,6,0,0,2,638,1,2,2,5,0,4,2,12,13,1,2,2,6,721,3,5,2,5,1,1995.0,2520,1,1,0,5,227,1,2,3,0,9950,4,82.0,0,0,60,3,290.0,1,0,6,15,114,5,7,2,0,1,1,0,8,0,1,9,1203,0,224,1995,1995,2007
944,0,0,2,0,2,3,0,0,4,4,0,0,3,0,0,2,2,1,0,4,3,2,2,0,3,1,2,528,2,1,3,5,5,1956.0,944,0,2,1,2,1001,1,1,3,0,10206,0,74.0,3,0,20,3,0.0,3,0,7,7,0,3,3,2,0,5,0,4,8,0,1,4,0,0,0,1952,1952,2009
912,0,0,3,0,4,4,842,0,0,6,0,0,4,70,1,1,2,5,0,4,3,6,6,1,1,1,6,336,1,5,3,5,5,1974.0,912,0,1,4,2,229,1,3,3,0,8521,2,70.0,3,0,20,3,0.0,3,0,5,19,0,5,5,2,0,1,1,4,8,0,1,5,912,0,0,1967,1967,2010
756,797,0,3,0,4,4,0,0,6,6,0,0,2,756,1,2,2,5,0,4,2,12,13,0,2,2,6,615,2,5,2,5,1,2005.0,1553,1,1,0,5,1247,1,2,3,0,8125,4,65.0,3,0,60,1,0.0,3,0,3,21,45,5,7,2,0,1,1,5,6,0,1,6,756,0,0,2005,2006,2006
948,0,0,3,0,4,4,492,0,0,6,0,0,4,372,1,2,2,5,0,4,3,13,14,0,2,1,6,248,1,5,3,5,1,1954.0,948,0,1,0,2,1320,1,3,0,0,10215,4,75.0,3,0,20,3,132.0,1,0,2,7,0,5,4,2,0,1,3,4,8,0,1,5,864,0,0,1954,1954,2007
932,920,0,3,0,4,4,822,0,2,6,1,0,2,78,1,2,2,5,0,4,3,12,13,1,2,2,6,644,2,5,2,5,1,2009.0,1852,1,1,0,5,213,1,2,3,0,8640,4,72.0,3,0,60,1,0.0,3,0,7,21,108,5,7,2,0,1,1,5,6,0,1,7,900,0,168,2009,2009,2009
682,548,0,2,0,4,4,0,0,6,6,0,0,4,440,1,2,2,5,128,4,3,13,14,0,2,1,6,440,2,5,3,5,5,1966.0,1230,1,1,2,5,80,1,3,3,0,10440,0,60.0,3,0,50,4,0.0,3,0,5,17,0,6,5,2,0,1,1,4,8,0,1,5,440,0,74,1910,1981,2009
1080,0,0,3,0,4,4,680,0,2,6,1,0,2,400,1,2,2,5,0,4,3,12,13,0,2,1,6,0,0,3,1,3,6,1980.0,1080,0,1,0,2,149,1,2,3,0,7500,4,63.0,3,0,20,3,120.0,1,0,4,20,0,5,7,2,0,1,1,4,8,0,1,6,1080,0,0,2004,2005,2008
686,564,0,3,0,4,4,0,0,6,6,0,1,4,686,1,2,2,5,96,4,3,11,12,0,0,1,6,280,1,5,3,5,5,1955.0,1250,1,2,2,0,815,1,1,3,0,8248,4,45.0,3,0,50,3,0.0,3,0,7,7,0,7,5,1,0,1,1,4,8,0,1,7,686,0,207,1918,1950,2006
798,813,0,4,0,4,1,674,106,2,3,1,0,4,0,1,2,2,5,0,4,3,6,6,0,1,1,6,442,2,5,2,5,1,1964.0,1611,1,1,4,5,1068,1,3,3,1,9760,4,80.0,3,0,60,3,360.0,1,0,6,12,128,6,6,2,0,1,1,4,8,189,1,7,780,0,328,1964,1964,2008
1062,887,0,3,0,4,4,750,0,2,6,1,0,2,300,1,2,2,5,0,4,2,8,8,1,2,2,6,574,2,5,0,5,1,1993.0,1949,1,1,0,5,870,1,2,3,0,9938,4,80.0,3,0,60,3,246.0,1,0,6,20,90,5,7,2,0,1,1,4,8,0,1,8,1050,0,156,1993,1994,2010
697,672,0,3,0,4,4,551,0,1,6,1,0,4,121,0,0,2,5,0,2,3,13,14,0,0,2,6,300,1,5,3,5,5,1930.0,1369,0,1,4,5,672,1,3,3,0,6629,4,54.0,3,0,70,2,0.0,3,0,7,7,0,6,6,2,0,1,2,4,8,0,1,6,672,0,147,1925,1950,2009
812,670,0,3,0,4,4,0,0,6,6,0,0,2,384,1,2,2,5,0,4,3,6,6,1,2,2,6,392,2,5,0,5,1,1992.0,1482,1,1,2,7,1125,1,2,3,0,9125,4,69.0,0,0,80,3,170.0,1,0,7,8,25,5,7,2,0,1,1,4,8,0,1,7,384,0,100,1992,1992,2007
1048,0,0,2,0,0,4,0,0,6,6,0,0,4,993,1,2,2,0,116,4,3,8,8,1,0,1,6,280,1,5,3,5,5,1922.0,1048,0,1,4,1,556,1,3,3,0,6380,4,58.0,3,0,45,4,0.0,3,0,8,3,0,6,5,2,0,1,1,4,8,0,1,5,993,0,0,1922,1950,2006
1372,0,0,3,0,4,4,0,0,6,6,0,0,0,1372,1,2,2,5,0,4,2,12,13,0,2,2,6,529,2,5,0,5,1,2008.0,1372,0,1,0,2,865,1,2,3,0,8640,4,72.0,3,0,20,1,0.0,3,0,5,21,140,5,7,2,0,1,1,5,6,0,1,6,1372,0,0,2007,2008,2008
1296,0,0,2,0,4,4,1005,0,2,6,1,0,0,262,1,2,2,5,0,4,2,12,13,0,2,2,6,471,2,5,0,5,1,2001.0,1296,0,1,0,2,134,1,2,3,0,6853,4,69.0,0,0,20,3,136.0,1,0,6,23,25,5,8,2,0,1,1,4,8,0,1,6,1267,0,192,2001,2002,2009
990,0,0,3,0,4,4,495,0,2,6,0,0,2,495,1,2,2,5,0,4,3,12,13,0,2,1,6,299,1,5,3,5,1,1996.0,990,0,1,2,2,1080,1,3,3,0,8775,4,65.0,3,0,20,3,0.0,3,0,4,5,64,5,5,2,0,1,1,4,8,0,1,5,990,0,0,1994,1994,2007
944,545,0,3,0,4,4,0,0,6,6,0,0,4,778,1,2,2,5,0,4,3,12,13,1,0,2,6,240,1,5,3,5,5,1940.0,1489,0,1,4,0,824,1,3,3,0,9900,4,60.0,3,0,50,3,0.0,3,0,7,18,0,7,6,2,0,1,1,4,8,0,1,7,778,0,335,1940,1950,2009
1071,1101,0,3,0,1,4,0,0,6,6,0,0,0,1063,1,2,2,5,0,4,2,12,13,1,2,2,6,947,3,5,2,5,1,2006.0,2172,1,1,0,5,409,1,2,3,0,14154,0,109.0,3,0,60,3,350.0,1,0,8,16,62,5,7,2,0,1,1,5,6,0,1,9,1063,0,192,2006,2006,2007
1266,0,0,2,0,4,0,0,0,6,6,0,0,2,1266,1,2,2,5,0,4,2,12,13,1,2,2,6,388,2,5,0,5,1,2007.0,1266,0,1,0,2,983,1,2,3,0,3182,4,43.0,3,0,20,3,16.0,1,0,3,0,16,5,7,2,0,1,1,4,8,0,1,6,1266,0,100,2007,2007,2008
1218,0,0,2,0,4,4,27,0,2,6,0,0,2,1191,1,2,2,5,0,4,2,12,13,0,2,2,6,676,2,5,0,5,1,2009.0,1218,0,1,0,2,508,1,2,3,0,7862,4,75.0,0,0,20,1,0.0,3,0,9,21,102,5,6,2,0,1,1,5,6,0,1,4,1218,0,0,2009,2009,2009
932,0,0,2,0,4,4,0,0,6,6,0,0,4,932,1,2,2,0,214,4,3,3,3,1,1,1,6,306,1,5,3,5,1,1950.0,932,0,1,0,2,1151,1,2,3,0,8280,4,57.0,0,0,20,3,0.0,3,0,11,12,0,5,6,2,0,1,1,4,8,0,1,4,932,0,0,1950,1950,2007
855,467,0,3,4,4,4,257,495,0,5,0,1,4,103,1,2,2,5,0,4,3,9,2,1,1,2,6,440,2,5,3,5,1,1974.0,1322,1,1,4,5,505,1,3,3,0,2308,4,24.0,3,0,160,3,0.0,3,0,6,13,0,5,6,2,0,1,1,4,8,0,1,6,855,0,260,1974,1974,2009
1001,634,0,2,0,0,4,0,0,6,6,0,0,4,485,1,1,2,5,0,2,3,12,13,0,1,1,6,255,1,5,3,1,1,1950.0,1635,0,1,2,0,987,1,2,3,0,5310,0,59.0,3,0,50,4,0.0,3,0,6,17,0,8,6,2,0,1,3,4,8,0,1,5,485,0,394,1910,2003,2006
1478,0,0,3,0,4,4,1270,0,1,6,1,0,4,208,1,2,2,0,0,4,3,13,14,2,1,2,6,498,2,5,3,5,1,1960.0,1478,0,1,0,2,348,1,3,3,0,17600,4,69.0,0,0,20,3,30.0,1,0,12,12,40,5,6,2,0,1,1,4,8,0,1,6,1478,0,0,1960,1960,2009
658,526,0,5,0,4,4,0,0,6,6,0,0,4,658,1,1,2,5,0,1,3,13,13,0,2,1,6,0,0,3,1,3,6,1980.0,1184,0,1,4,0,387,1,3,3,0,8410,2,58.0,3,0,50,3,0.0,3,0,5,7,151,3,5,0,0,1,2,1,8,0,1,8,658,0,0,1910,1996,2006
856,854,0,3,0,4,4,706,0,2,6,1,0,2,150,1,2,2,5,0,4,2,12,13,0,2,2,6,548,2,5,2,5,1,2003.0,1710,1,1,0,5,1,1,2,3,0,8450,4,65.0,3,0,60,3,196.0,1,0,2,5,61,5,7,2,0,1,1,4,8,0,1,8,856,0,0,2003,2003,2008
912,0,0,2,0,4,0,773,0,2,6,1,0,2,115,1,2,2,5,0,4,3,12,13,1,1,1,6,470,2,5,2,5,1,1978.0,912,0,1,0,6,361,1,3,3,0,7540,1,69.0,0,0,85,3,0.0,3,0,6,11,0,6,6,2,0,1,1,4,8,192,1,5,888,0,0,1978,1978,2007
1160,966,0,3,0,1,1,249,764,3,0,0,1,4,0,1,2,2,5,0,4,3,9,10,0,2,2,3,538,2,5,0,5,1,1967.0,2126,1,1,4,5,829,1,3,2,2,28698,1,69.0,1,0,60,3,0.0,3,0,6,4,0,5,5,2,0,5,0,0,8,225,1,7,1013,0,486,1967,1967,2009
754,640,0,3,0,4,4,0,0,6,6,0,0,2,384,1,2,2,4,0,4,3,12,13,0,2,2,6,400,2,5,0,5,3,2007.0,1394,1,1,2,7,1380,1,2,3,0,9735,4,73.0,3,0,80,3,0.0,3,0,5,23,0,5,5,2,0,1,1,4,8,0,1,7,384,0,100,2006,2007,2008
970,0,0,2,0,4,4,630,0,2,6,1,0,4,340,1,2,2,5,0,4,3,6,6,0,1,1,6,624,2,5,3,5,5,1996.0,970,0,1,4,2,476,1,3,3,0,8480,0,80.0,3,0,20,3,0.0,3,0,7,19,24,6,5,2,0,1,3,4,8,192,1,5,970,0,0,1963,1963,2007
1034,0,0,3,0,4,0,539,0,2,6,1,0,4,473,1,2,2,5,0,4,3,6,6,0,1,1,6,888,3,5,3,5,1,1976.0,1034,0,1,4,7,1248,1,3,3,0,12328,4,69.0,0,0,80,3,335.0,1,0,5,11,0,5,6,2,0,1,1,4,8,0,1,6,1012,0,0,1976,1976,2010
860,860,0,3,0,4,4,0,0,6,6,0,0,2,860,1,2,2,5,0,4,2,12,13,0,2,2,6,565,2,5,2,5,1,2004.0,1720,1,1,0,5,58,1,2,3,0,11645,0,89.0,0,0,60,3,0.0,3,0,8,5,70,5,7,2,0,1,1,4,8,0,1,7,860,0,0,2004,2004,2006
811,576,0,3,1,4,4,0,0,6,6,0,0,4,811,1,2,2,0,0,4,3,13,14,0,1,2,6,256,1,5,3,5,3,1954.0,1387,0,1,4,0,638,2,2,3,0,6000,4,50.0,3,0,190,4,0.0,3,0,11,17,0,4,5,2,0,1,1,4,8,0,1,7,811,0,0,1954,1954,2009
1357,0,0,2,0,4,0,719,0,0,6,1,0,4,300,1,2,2,5,0,4,3,9,10,1,1,1,6,312,1,5,2,5,2,1959.0,1357,0,1,2,7,1274,1,0,3,0,11512,0,124.0,0,0,80,3,84.0,1,0,5,7,0,7,6,2,0,1,1,4,8,163,1,5,1019,0,0,1959,2006,2008
1264,0,0,3,0,4,4,697,0,5,6,1,0,4,571,1,1,2,5,0,4,3,8,6,2,1,1,6,461,2,5,3,5,1,1960.0,1264,0,1,4,2,1027,1,3,3,0,9300,4,73.0,3,0,20,3,324.0,1,0,4,12,0,5,5,2,0,1,1,4,8,143,1,6,1268,0,0,1960,1960,2010
742,742,0,3,0,4,4,0,0,6,6,0,0,2,742,1,2,2,5,0,4,2,12,13,1,2,2,6,390,2,5,0,5,1,2005.0,1484,1,1,0,5,910,1,2,3,0,12589,4,149.0,1,0,60,3,0.0,3,0,6,8,24,5,6,2,0,1,1,4,8,0,1,8,742,0,36,2005,2005,2009
1064,703,0,2,4,1,4,495,215,2,5,1,0,2,354,1,2,2,5,0,2,2,6,6,1,2,2,6,504,2,5,2,2,1,1987.0,1767,0,1,2,5,173,1,2,3,0,5306,4,44.0,0,0,160,3,0.0,3,0,6,22,35,7,7,2,0,1,1,4,8,0,1,5,1064,0,441,1987,1987,2006
813,0,0,2,0,4,4,0,0,6,6,0,0,4,813,1,2,2,0,0,4,3,13,14,0,0,1,6,270,1,1,3,1,5,1932.0,813,0,1,0,2,451,1,2,3,0,5684,4,70.0,3,0,30,4,0.0,3,0,6,17,113,8,6,0,0,1,3,4,8,0,1,5,813,0,0,1930,2005,2006
520,0,0,2,1,4,0,490,0,2,6,1,0,4,30,0,2,2,5,0,1,3,13,14,0,1,1,6,0,0,3,1,3,6,1980.0,754,0,1,2,0,126,1,3,3,0,6780,4,60.0,3,234,190,4,0.0,3,0,6,9,0,8,6,0,0,1,1,4,8,0,1,5,520,0,53,1935,1982,2006
2069,0,0,4,0,4,1,425,0,2,6,1,0,2,160,1,3,2,5,0,4,3,13,14,1,1,2,6,505,2,5,2,5,1,1960.0,2069,0,1,0,2,935,1,2,1,1,27650,4,313.0,1,0,20,3,0.0,3,0,11,12,0,7,7,2,0,5,0,4,8,0,1,9,585,0,0,1960,2007,2008
1509,0,0,3,0,4,0,783,0,2,6,1,0,2,678,1,2,2,5,0,4,2,6,6,1,1,2,6,600,2,5,2,5,1,1988.0,1509,0,1,0,7,531,1,2,3,0,10200,4,85.0,3,0,80,3,219.0,1,0,8,23,0,5,6,2,0,1,1,0,8,0,1,5,1461,0,224,1988,1989,2008
702,779,0,3,0,4,4,0,0,6,6,0,0,2,702,1,2,2,5,0,4,3,6,6,1,2,2,6,343,2,5,0,5,1,1994.0,1481,1,1,2,5,858,1,3,3,0,8125,4,65.0,3,0,60,3,0.0,3,0,3,8,36,5,6,2,0,1,1,4,8,0,1,6,702,0,0,1994,1995,2009
960,0,0,3,1,4,0,789,0,0,6,1,0,4,171,0,6,2,5,0,4,3,6,6,0,1,1,6,576,2,5,3,5,5,1970.0,960,0,2,4,2,714,1,3,3,0,9873,4,60.0,3,0,190,3,160.0,1,0,5,3,288,5,4,2,0,1,1,4,8,0,1,6,960,0,0,1970,1970,2006
1040,0,0,2,0,2,3,0,0,4,4,0,0,3,0,1,2,2,0,0,4,3,3,14,0,3,1,6,420,2,5,3,5,5,1950.0,1040,0,1,4,2,91,1,3,3,0,7200,4,60.0,3,0,20,3,0.0,3,0,7,12,29,5,4,2,0,1,1,4,8,0,1,4,0,0,0,1950,1950,2006
1040,0,0,2,2,2,3,0,0,4,4,0,0,3,0,0,2,2,1,0,4,3,3,11,0,3,2,6,420,2,5,3,5,5,1956.0,1040,0,5,1,2,1413,2,3,3,0,7200,4,60.0,3,0,90,3,0.0,3,0,6,12,0,5,4,2,0,1,1,4,8,0,1,6,0,0,0,1949,1950,2009
901,901,0,4,0,4,4,352,0,3,6,0,0,1,441,1,2,2,5,40,4,3,11,12,1,0,1,6,216,1,5,3,1,5,1920.0,1802,1,1,2,5,182,1,3,3,0,7588,4,54.0,3,0,70,3,0.0,3,0,7,6,0,6,7,2,0,1,1,4,8,0,1,9,793,0,0,1920,1950,2006
1184,1426,0,4,0,4,0,64,0,2,6,0,0,2,1120,1,2,2,5,0,4,2,5,5,1,2,2,6,550,2,5,0,5,3,2007.0,2610,1,1,0,5,876,1,0,3,0,9000,4,75.0,3,0,60,1,0.0,3,0,8,21,364,5,8,2,0,1,1,5,6,0,1,11,1184,0,208,2007,2007,2007
1466,0,0,3,0,4,4,176,0,1,6,0,0,4,1290,1,2,2,5,0,4,3,6,10,2,1,1,6,528,2,5,0,5,1,1959.0,1466,1,1,4,2,1152,1,1,3,0,17755,4,134.0,3,0,20,3,132.0,1,0,11,7,140,4,5,2,0,1,1,4,8,100,1,6,1466,0,0,1959,1959,2006
966,686,0,4,0,4,4,686,0,3,6,1,0,1,0,1,0,2,5,196,2,3,8,8,0,2,2,6,416,1,5,3,5,5,1961.0,1652,0,1,4,0,787,1,3,3,0,10800,4,60.0,3,0,50,4,0.0,3,1200,6,17,0,6,5,2,0,1,1,4,8,0,1,7,686,0,0,1915,1950,2010
1080,1017,0,3,0,4,4,50,531,1,2,0,1,2,499,1,2,2,5,0,4,2,12,13,1,2,2,6,678,3,5,3,5,1,1993.0,2097,1,1,0,5,415,1,2,3,0,11228,1,59.0,1,0,60,3,0.0,3,0,12,20,187,5,7,2,0,1,1,4,8,0,1,9,1080,0,196,1993,1993,2008
1625,0,0,2,4,4,1,1573,0,2,6,1,1,2,0,1,2,2,5,0,4,2,12,13,1,2,2,6,538,2,5,0,5,1,2006.0,1625,0,1,0,2,252,1,2,1,1,4750,4,44.0,0,0,120,4,481.0,4,0,12,6,0,5,8,2,0,1,3,3,8,153,1,5,1573,0,123,2006,2007,2007
1304,983,0,3,0,4,4,603,0,1,6,0,0,4,701,1,2,2,5,114,4,2,3,0,1,1,2,6,667,2,5,0,5,1,1953.0,2287,0,2,4,0,70,1,3,3,0,15593,0,81.0,3,0,50,3,0.0,3,0,7,4,21,4,7,2,0,1,1,4,8,0,1,7,1304,0,0,1953,1953,2006
1734,1088,0,4,0,4,1,0,0,6,6,0,0,0,1734,1,2,2,5,0,4,0,12,13,1,2,3,6,1020,3,5,2,5,3,2009.0,2822,1,1,0,5,804,1,0,3,0,13891,4,107.0,3,0,60,3,424.0,4,0,1,16,170,5,9,2,0,1,3,5,6,192,1,12,1734,0,52,2008,2009,2009
1022,1032,0,3,0,4,4,695,0,2,6,1,0,2,297,1,2,2,5,0,4,2,12,13,1,2,2,6,390,2,5,2,5,3,2000.0,2054,1,1,0,5,132,1,2,3,0,12224,0,69.0,0,0,60,3,40.0,1,0,7,8,48,5,6,2,0,1,1,4,8,0,1,7,992,0,24,2000,2000,2009
1336,0,0,2,1,4,2,841,0,1,6,1,0,4,324,1,2,2,5,0,4,3,8,8,2,1,1,6,375,1,5,3,5,1,1953.0,1336,0,1,4,2,301,1,3,3,0,15750,0,90.0,3,0,190,3,56.0,1,0,6,6,0,5,5,2,0,1,3,4,8,0,1,5,1165,0,0,1953,1953,2006
